#NAME SDSSID RA DEC R_PET R_PET_ERR I_MOD I_MOD_ERR G_MOD G_MOD_ERR N_FIRST FIRST_TOTINTFLUX N_NVSS NVSS_TOTINTFLUX Z QOP ZSOURCE OIII_SN EW_OIII VISCLASS BESTCLASS HI_COMP ZSOURCE_TARGET DISAGREE_GAMA NAME RA_deg DEC_deg W1 W1err W2 W2err W3 W3err W4 W4err
J110817.93+062833.0 587732577239105593 167.07473 6.47585 18.671 0.016 18.633 0.011 18.804 0.010 1 1.24 0 -99.000 1.20373 5 SDSS .. .. AeB AeB 1 -1 -1 J110817.93+062833.0 167.074730 6.475850 14.509 0.031 13.484 0.034 10.427 0.087 7.435 0.135
J110821.58+015632.3 587728308027982003 167.08995 1.94231 15.772 0.007 15.334 0.003 16.713 0.005 1 18.61 1 26.700 0.09854 5 SDSS 2.75 0.48 NA LERG 1 -1 -1 J110821.58+015632.3 167.089950 1.942310 13.148 0.044 13.055 0.047 11.679 0.000 7.996 0.000
J110821.66+033601.3 587728878735327614 167.09028 3.60038 19.659 0.046 18.830 0.027 21.066 0.121 1 8.47 1 8.000 0.45714 4 WiggleZ 5.18 6.29 Aae HERG 1 1 -1 J110821.66+033601.3 167.090280 3.600380 15.279 0.041 14.951 0.080 12.206 0.508 8.748 0.000
J110823.94+052049.6 587728880882811104 167.09979 5.34712 19.512 0.050 18.712 0.019 20.716 0.052 1 38.40 1 38.226 0.40282 4 WiggleZ 67.60 47.60 SF HERG 1 1 -1 J110823.94+052049.6 167.099790 5.347120 15.198 0.038 14.711 0.062 11.577 0.212 8.213 0.263
J110823.95+032952.6 587728310175465540 167.09982 3.49797 14.046 0.004 13.752 0.002 14.783 0.002 1 9.19 1 13.900 0.02545 5 SDSS 9.96 0.96 NA SF 1 -1 -1 J110823.95+032952.6 167.099820 3.497970 11.132 0.023 10.920 0.021 6.536 0.015 4.666 0.028
J110825.40+023643.8 587728309101723825 167.10586 2.61217 17.239 0.009 16.794 0.007 17.634 0.006 1 2.20 0 -99.000 0.08403 5 SDSS 77.00 30.80 NA SF 1 -1 -1 J110825.40+023643.8 167.105860 2.612170 13.888 0.027 13.242 0.030 8.702 0.028 5.580 0.047
J110826.30+061459.8 587732701258252475 167.10960 6.24995 19.260 0.048 18.471 0.019 20.679 0.077 1 5.47 1 4.700 0.39233 4 WiggleZ -0.33 -0.33 Aa LERG 1 1 -1 J110826.30+061459.8 167.109600 6.249950 15.181 0.039 14.778 0.069 12.463 0.000 8.955 0.000
J110827.44+001454.9 588848900443930791 167.11437 0.24860 16.921 0.006 16.315 0.005 17.479 0.007 1 1.83 1 2.900 0.12694 4 SDSS 25.70 4.93 NA SF 1 -1 -1 J110827.44+001454.9 167.114370 0.248600 13.606 0.025 13.240 0.032 9.310 0.037 7.096 0.112
J110827.81+051028.1 588010359617487353 167.11591 5.17448 20.052 0.100 18.629 0.027 21.413 0.157 1 4.09 1 4.000 0.50466 4 SDSS -1.37 -0.63 NA LERG 1 -1 -1 J110827.81+051028.1 167.115910 5.174480 14.906 0.034 14.843 0.073 12.270 0.000 8.788 0.000
J110833.92+044954.8 587728880346005507 167.14134 4.83189 13.162 0.009 12.614 0.002 13.780 0.002 1 3.13 1 3.600 0.02312 5 SDSS 9.63 0.50 NA SF 1 -1 -1 J110833.92+044954.8 167.141340 4.831890 10.522 0.023 10.443 0.021 7.234 0.016 5.617 0.039
J110836.57+015521.6 587728308027981890 167.15240 1.92269 19.203 0.022 18.951 0.015 19.036 0.011 1 2.48 1 2.600 1.81844 4 SDSS .. .. AeB AeB 1 -1 -1 J110836.57+015521.6 167.152400 1.922690 16.147 0.064 15.051 0.081 11.601 0.238 8.204 0.000
J110837.29+041626.8 588010358543745099 167.15538 4.27412 19.288 0.053 18.635 0.013 21.067 0.059 1 1.58 0 -99.000 0.43838 4 WiggleZ -0.90 -0.51 Aa LERG 1 1 -1 J110837.29+041626.8 167.155380 4.274120 14.953 0.036 14.705 0.070 12.401 0.000 8.842 0.000
J110838.01+015235.2 587728308027981894 167.15837 1.87646 14.444 0.004 14.130 0.002 15.221 0.003 1 1.98 1 3.600 0.04249 5 SDSS 15.50 1.56 NA SF 1 -1 -1 J110838.01+015235.2 167.158370 1.876460 11.774 0.023 11.591 0.022 7.721 0.020 5.283 0.038
J110839.96+051448.5 587728880882876843 167.16653 5.24683 20.331 0.089 19.482 0.043 21.078 0.085 1 2.52 0 -99.000 0.38359 5 WiggleZ 103.00 319.00 SF HERG 1 1 -1 J110839.96+051448.5 167.166530 5.246830 16.013 0.058 15.468 0.109 11.075 0.154 8.026 0.236
J110840.22+022357.5 587726032779804790 167.16762 2.39932 16.937 0.020 16.350 0.005 17.937 0.009 1 2.11 0 -99.000 0.15938 5 SDSS 1.33 0.37 NA LERG 1 -1 -1 J110840.22+022357.5 167.167620 2.399320 13.685 0.025 13.423 0.033 12.226 0.430 8.086 0.000
J110843.21+063840.8 587732701795188874 167.18004 6.64467 17.180 0.020 16.650 0.006 18.483 0.015 1 9.71 1 11.200 0.20864 5 SDSS 1.98 0.46 NA LERG 1 -1 -1 J110843.21+063840.8 167.180040 6.644670 14.080 0.027 13.789 0.042 12.063 0.322 8.443 0.000
J110845.24+053606.9 587728881419747481 167.18853 5.60193 18.348 0.032 17.742 0.011 19.978 0.034 1 3.25 1 3.200 0.29887 5 SDSS 1.21 0.19 NA LERG 1 -1 -1 J110845.24+053606.9 167.188530 5.601930 14.549 0.031 14.273 0.049 12.109 0.357 8.629 0.000
J110845.48+020240.8 587726032242933891 167.18952 2.04467 16.542 0.011 16.029 0.005 17.425 0.008 1 98.40 1 97.047 0.15738 5 SDSS .. .. AeB AeB 1 -1 -1 J110845.48+020240.8 167.189520 2.044670 13.245 0.025 12.549 0.025 9.761 0.047 7.325 0.117
J110846.38+002849.6 587722983881966349 167.19326 0.48046 20.588 0.250 19.481 0.075 22.598 0.540 1 3.62 1 4.300 0.76287 4 WiggleZ 3.82 12.30 Aae HERG 1 1 -1 J110846.38+002849.6 167.193260 0.480460 15.543 0.049 15.543 0.123 12.409 0.000 8.608 0.000
J110849.44+033252.5 587728310175531324 167.20602 3.54792 19.951 0.092 19.240 0.036 20.833 0.060 1 1.07 0 -99.000 0.55105 4 WiggleZ 13.70 22.80 Ae HERG 1 1 -1 J110849.44+033252.5 167.206020 3.547920 15.626 0.047 15.345 0.101 11.569 0.225 8.293 0.000
J110850.14+042356.3 587728879809134676 167.20894 4.39898 19.902 0.047 19.670 0.025 19.822 0.018 1 6.65 1 6.481 1.96007 4 WiggleZ .. .. AeB AeB 1 1 -1 J110850.14+042356.3 167.208940 4.398980 17.110 0.142 15.770 0.160 12.111 0.000 8.599 0.000
J110851.03+065901.4 587732702332059831 167.21264 6.98373 17.078 0.013 16.485 0.005 17.665 0.007 1 9.84 1 11.100 0.18149 5 SDSS 177.00 122.00 NA HERG 1 -1 -1 J110851.03+065901.4 167.212640 6.983730 13.614 0.027 12.891 0.028 9.071 0.033 6.184 0.057
J110851.29+015108.1 587728308028047589 167.21371 1.85227 19.370 0.055 18.885 0.021 20.920 0.055 1 1.67 0 -99.000 0.33413 5 WiggleZ 22.00 64.50 Ae HERG 1 1 -1 J110851.29+015108.1 167.213710 1.852270 15.226 0.039 14.695 0.070 11.887 0.307 8.686 0.000
J110851.89-003846.3 587722982271352938 167.21621 -0.64621 19.156 0.037 18.947 0.018 19.652 0.019 3 430.39 1 455.700 0.39303 4 WiggleZ .. .. AeB AeB 1 1 -1 J110851.89-003846.3 167.216210 -0.646210 14.075 0.028 12.998 0.028 10.315 0.079 7.649 0.154
J110852.04+004919.3 588848900980801860 167.21686 0.82205 19.872 0.088 18.746 0.023 21.644 0.107 1 8.62 1 11.500 0.50298 4 WiggleZ -0.69 -0.59 Aa LERG 1 1 -1 J110852.04+004919.3 167.216860 0.822050 14.783 0.033 14.652 0.064 12.047 0.000 8.274 0.000
J110852.17+061305.7 587732701258318019 167.21739 6.21825 18.375 0.048 17.734 0.012 20.014 0.050 2 5.70 0 -99.000 0.32758 4 SDSS 1.77 0.50 NA LERG 1 -1 -1 J110852.17+061305.7 167.217390 6.218250 14.616 0.031 14.438 0.053 12.569 0.000 9.069 0.000
J110853.84+003315.2 587722983881966078 167.22436 0.55423 21.959 0.356 20.370 0.062 22.659 0.218 1 14.26 1 13.200 0.63400 3 WiggleZ 0.61 0.69 Aa LERG 1 1 -1 J110853.84+003315.2 167.224360 0.554230 15.635 0.046 15.826 0.153 12.205 0.000 8.346 0.000
J110854.98+050706.7 588010359617552656 167.22911 5.11855 19.822 0.082 18.948 0.023 21.413 0.094 1 1.11 1 3.200 0.48957 4 WiggleZ -1.31 -0.75 Aa LERG 1 1 -1 J110854.98+050706.7 167.229110 5.118550 14.999 0.037 14.906 0.075 11.791 0.000 8.686 0.000
J110855.77+002641.3 587722983881965669 167.23238 0.44481 14.519 0.003 14.400 0.002 14.742 0.002 1 2.88 1 5.700 0.01290 3 SDSS 111.00 44.50 NA SF 1 -1 -1 J110855.77+002641.3 167.232380 0.444810 12.658 0.039 12.350 0.039 7.846 0.031 4.742 0.044
J110856.01+071102.9 587732578312913077 167.23340 7.18416 20.421 0.065 20.411 0.041 20.530 0.027 1 138.78 1 124.300 2.70347 4 WiggleZ .. .. AeB AeB 1 1 -1 J110856.01+071102.9 167.233400 7.184160 17.435 0.179 16.197 0.222 12.182 0.000 8.720 0.000
J110858.04+000037.5 587722983345095149 167.24187 0.01042 20.163 0.098 19.082 0.025 21.752 0.125 1 3.79 1 4.500 0.53562 3 WiggleZ -0.49 -0.45 Aa LERG 1 1 -1 J110858.04+000037.5 167.241870 0.010420 15.143 0.039 14.968 0.083 12.252 0.000 8.950 0.000
J110859.29+031127.9 587728309638660233 167.24708 3.19109 19.323 0.023 19.087 0.021 19.968 0.020 1 11.66 1 7.400 3.45947 5 SDSS .. .. AeB AeB 1 -1 -1 J110859.29+031127.9 167.247080 3.191090 15.623 0.048 15.058 0.089 12.212 0.000 8.405 0.000
J110900.27-003321.8 588848899370189017 167.25114 -0.55607 17.612 0.028 17.150 0.010 18.891 0.015 1 3.28 1 12.200 0.18570 5 SDSS 1.92 0.71 NA LERG 1 -1 -1 J110900.27-003321.8 167.251140 -0.556070 14.486 0.030 14.236 0.054 12.092 0.000 8.709 0.000
J110901.83+004421.4 588848900980801845 167.25766 0.73928 18.271 0.085 17.685 0.014 19.977 0.038 1 5.60 1 9.100 0.33518 5 SDSS -1.24 -0.21 NA LERG 1 -1 -1 J110901.83+004421.4 167.257660 0.739280 14.375 0.030 14.137 0.047 12.574 0.000 8.938 0.000
J110903.96+035501.0 588010358006939918 167.26650 3.91697 18.145 0.041 17.567 0.009 19.853 0.035 1 1.57 1 3.800 0.32408 5 SDSS 0.25 0.10 NA LERG 1 -1 -1 J110903.96+035501.0 167.266500 3.916970 14.159 0.028 13.787 0.037 11.965 0.334 8.691 0.000
J110906.41+024955.7 587726033316741356 167.27671 2.83214 19.429 0.045 19.015 0.027 20.386 0.038 1 1.14 0 -99.000 0.30282 4 WiggleZ 6.05 14.40 SF HERG 1 1 -1 J110906.41+024955.7 167.276710 2.832140 15.583 0.047 14.681 0.066 11.077 0.140 8.223 0.284
J110906.82+041944.7 588010358543810748 167.27845 4.32911 19.234 0.020 19.036 0.013 19.308 0.012 1 0.91 0 -99.000 0.72881 4 WiggleZ .. .. AeB AeB 1 1 -1 J110906.82+041944.7 167.278450 4.329110 15.002 0.036 13.941 0.041 11.075 0.143 8.443 0.352
J110906.98+001228.1 587722983345094763 167.27910 0.20780 19.839 0.104 19.396 0.029 21.353 0.077 1 4.26 1 6.148 0.44580 4 WiggleZ -2.73 -2.32 Aa LERG 1 1 -1 J110906.98+001228.1 167.279100 0.207800 14.801 0.033 14.526 0.056 12.462 0.511 8.385 0.000
J110908.48+001231.2 587722983345094760 167.28534 0.20869 17.953 0.010 17.782 0.008 17.716 0.005 1 7.03 1 10.145 0.53640 3 2SLAQ_QSO .. .. AeB AeB 1 -1 -1 J110908.48+001231.2 167.285340 0.208690 13.687 0.027 12.712 0.027 9.825 0.056 7.503 0.153
J110913.23+070910.6 587732578312979297 167.30516 7.15294 20.976 0.189 19.775 0.061 22.522 0.331 1 1.59 0 -99.000 0.55369 3 WiggleZ -7.47 -20.80 Aa LERG 1 1 -1 J110913.23+070910.6 167.305160 7.152940 15.932 0.057 15.821 0.162 12.383 0.000 8.750 0.000
J110913.24+035915.7 587728879272263806 167.30517 3.98770 17.647 0.045 16.890 0.006 18.661 0.014 1 1.14 0 -99.000 0.21456 5 SDSS 6.68 1.97 NA LERG 1 -1 -1 J110913.24+035915.7 167.305170 3.987700 13.681 0.026 13.293 0.031 10.395 0.081 8.304 0.315
J110916.25+035601.4 587728879272329461 167.31773 3.93375 19.648 0.072 18.728 0.020 21.601 0.135 1 1.41 1 3.000 0.46180 4 WiggleZ -4.46 -3.84 Aa LERG 1 1 -1 J110916.25+035601.4 167.317730 3.933750 15.074 0.036 14.840 0.069 12.521 0.000 8.392 0.000
J110920.06+041808.5 588010358543810877 167.33361 4.30237 20.370 0.071 19.985 0.028 21.260 0.051 1 1.00 0 -99.000 0.67220 5 WiggleZ 235.00 267.00 Ae HERG 1 1 -1 J110920.06+041808.5 167.333610 4.302370 15.876 0.056 14.293 0.051 9.923 0.066 7.019 0.108
J110925.31-000551.7 588848899907125337 167.35548 -0.09771 13.652 0.014 13.369 0.002 14.444 0.002 1 3.88 1 5.600 0.01283 5 SDSS 19.80 1.89 NA SF 1 -1 -1 J110925.31-000551.7 167.355480 -0.097710 11.205 0.023 11.100 0.021 7.354 0.017 5.564 0.041
J110927.76+044621.7 587728880346071523 167.36567 4.77271 19.541 0.069 18.201 0.023 21.690 0.247 2 6.64 1 7.700 0.50858 5 SDSS 2.50 1.06 NA LERG 1 -1 -1 J110927.76+044621.7 167.365670 4.772710 14.764 0.034 14.569 0.058 12.506 0.000 8.521 0.000
J110930.52+003508.4 587722983882031582 167.37717 0.58567 20.531 0.243 19.721 0.082 22.814 0.557 1 0.78 0 -99.000 0.61040 3 WiggleZ 0.44 0.80 Aae LERG 1 1 -1 J110930.52+003508.4 167.377170 0.585670 16.057 0.062 16.222 0.222 12.534 0.000 8.562 0.000
J110931.74-010056.1 588848898833383562 167.38226 -1.01560 17.667 0.012 17.243 0.007 18.660 0.012 1 0.91 0 -99.000 0.18677 4 SDSS 30.70 9.71 NA HERG 0 -1 -1 J110931.74-010056.1 167.382260 -1.015600 14.203 0.028 13.733 0.036 11.049 0.124 8.409 0.000
J110932.37+013753.5 587726031706128939 167.38489 1.63153 19.841 0.106 19.105 0.030 21.647 0.131 1 1.54 1 2.900 0.42268 4 WiggleZ -2.55 -1.69 Aa LERG 1 1 -1 J110932.37+013753.5 167.384890 1.631530 15.590 0.050 15.288 0.110 12.300 0.000 8.377 0.000
J110932.86+032050.7 587726033853677807 167.38692 3.34742 20.499 0.194 19.671 0.070 21.828 0.197 1 6.26 1 6.800 0.67239 4 WiggleZ -1.71 -4.15 Ae LERG 1 1 -1 J110932.86+032050.7 167.386920 3.347420 15.330 0.040 15.076 0.082 11.236 0.163 8.292 0.344
J110933.34+074704.0 587732703405867234 167.38895 7.78447 18.182 0.041 17.705 0.011 19.877 0.035 1 19.85 1 17.800 0.28982 5 SDSS 3.74 1.37 NA LERG 1 -1 -1 J110933.34+074704.0 167.388950 7.784470 14.554 0.032 14.303 0.047 12.474 0.538 9.052 0.000
J110933.38-003605.1 588848899370254410 167.38909 -0.60142 15.219 0.133 14.757 0.003 16.182 0.003 1 31.48 1 32.500 0.06482 5 SDSS 11.80 1.68 NA LERG 1 -1 -1 J110933.38-003605.1 167.389090 -0.601420 12.348 0.022 12.285 0.023 9.871 0.053 8.131 0.252
J110933.46+003745.0 587722983882031899 167.38944 0.62917 21.083 0.165 20.099 0.063 22.817 0.302 1 14.42 1 14.300 0.54686 4 WiggleZ 2.90 6.34 Aae LERG 1 1 -1 J110933.46+003745.0 167.389440 0.629170 15.750 0.050 16.006 0.180 12.538 0.000 9.041 0.000
J110939.97+012912.1 587728307491242151 167.41654 1.48671 17.138 0.016 16.683 0.006 18.187 0.011 1 1.07 0 -99.000 0.09715 5 SDSS 3.86 1.28 NA LERG 1 -1 -1 J110939.97+012912.1 167.416540 1.486710 13.299 0.025 12.958 0.027 9.425 0.041 7.597 0.196
J110943.73+074605.4 587732578849915075 167.43222 7.76817 19.353 0.033 18.899 0.020 20.416 0.032 1 2.49 1 3.000 0.32857 3 SDSS 6.16 2.32 NA LERG 1 -1 -1 J110943.73+074605.4 167.432220 7.768170 15.598 0.049 15.072 0.089 12.322 0.538 8.511 0.000
J110944.33+042524.7 587728879809200883 167.43472 4.42354 20.888 0.143 19.876 0.051 22.563 0.288 1 1.07 1 3.700 0.57208 4 WiggleZ 5.61 14.70 Ae HERG 1 1 -1 J110944.33+042524.7 167.434720 4.423540 15.784 0.053 15.743 0.172 12.166 0.000 8.890 0.000
J110945.34+035533.6 588010358007005375 167.43894 3.92601 18.095 0.027 17.357 0.009 19.711 0.039 1 1.71 1 5.629 0.34181 5 SDSS 0.61 0.27 NA LERG 1 -1 -1 J110945.34+035533.6 167.438940 3.926010 14.218 0.028 13.926 0.040 12.003 0.000 8.801 0.000
J110947.38+023459.0 587726032779935954 167.44745 2.58308 18.778 0.078 18.086 0.019 20.461 0.067 3 15.67 1 19.000 0.36195 5 SDSS 0.48 0.13 NA LERG 1 -1 -1 J110947.38+023459.0 167.447450 2.583080 14.914 0.036 14.686 0.068 12.559 0.000 8.240 0.000
J110949.00+074701.9 587732578849914990 167.45419 7.78388 16.877 0.012 16.360 0.005 17.535 0.006 1 1.17 0 -99.000 0.15941 5 SDSS 52.30 18.10 Ae SF 1 -1 -1 J110949.00+074701.9 167.454190 7.783880 13.688 0.026 13.231 0.032 10.084 0.079 7.061 0.101
J110957.13+020138.5 587726032243064940 167.48806 2.02738 15.364 0.010 14.899 0.003 16.149 0.004 1 6.37 1 5.500 0.06300 4 SDSS 102.00 35.50 NA HERG 1 -1 -1 J110957.13+020138.5 167.488060 2.027380 12.564 0.023 12.445 0.025 9.934 0.052 6.912 0.098
J110957.97-000754.6 588848899907191067 167.49155 -0.13185 19.770 0.048 19.186 0.020 21.186 0.046 1 3.09 1 2.700 0.54105 5 WiggleZ -0.09 -0.07 Aa LERG 1 1 -1 J110957.97-000754.6 167.491550 -0.131850 15.717 0.050 15.514 0.119 12.391 0.000 8.678 0.000
J111004.19-003359.4 588848899370319937 167.51749 -0.56653 15.761 0.005 15.175 0.003 16.191 0.004 1 1.31 1 2.700 0.03966 5 SDSS 16.70 2.25 NA SF 1 -1 -1 J111004.19-003359.4 167.517490 -0.566530 13.252 0.034 13.044 0.040 8.892 0.041 6.011 0.091
J111005.80+051503.4 587728880883007662 167.52417 5.25095 16.023 0.005 15.623 0.005 16.626 0.005 1 2.36 1 3.000 0.07585 4 SDSS 51.80 5.97 NA SF 1 -1 -1 J111005.80+051503.4 167.524170 5.250950 12.640 0.024 12.029 0.023 8.291 0.021 6.279 0.059
J111006.26-010116.5 588848898833449074 167.52612 -1.02126 18.008 0.010 17.515 0.008 18.322 0.009 1 1.72 0 -99.000 0.10958 5 SDSS 134.00 152.00 NA SF 0 -1 -1 J111006.26-010116.5 167.526120 -1.021260 14.728 0.033 14.030 0.040 9.934 0.056 7.139 0.113
J111006.40-001620.5 587722982808355236 167.52671 -0.27237 19.350 0.057 18.631 0.023 20.704 0.066 1 0.59 0 -99.000 0.32710 3 WiggleZ 0.53 0.86 Aa LERG 1 1 -1 J111006.40-001620.5 167.526710 -0.272370 15.339 0.040 14.960 0.077 11.860 0.000 8.714 0.000
J111007.65+012018.7 587728307491307650 167.53190 1.33854 19.173 0.022 18.761 0.015 19.641 0.017 1 2.74 1 3.000 0.66342 4 SDSS .. .. AeB AeB 1 -1 -1 J111007.65+012018.7 167.531900 1.338540 14.240 0.029 13.027 0.027 10.183 0.064 7.587 0.165
J111009.62+065356.9 587732577776173318 167.54010 6.89916 20.018 0.068 19.400 0.024 21.592 0.081 1 1.25 0 -99.000 0.33744 4 WiggleZ 3.00 4.80 Aae LERG 1 1 -1 J111009.62+065356.9 167.540100 6.899160 15.837 0.051 15.615 0.128 12.548 0.000 8.478 0.000
J111010.82+055148.6 588010360691425478 167.54512 5.86350 21.780 0.285 20.300 0.055 23.202 0.346 1 4.49 1 7.300 0.76439 3 WiggleZ -1.22 -4.24 Aa LERG 1 1 -1 J111010.82+055148.6 167.545120 5.863500 15.052 0.036 14.898 0.075 12.294 0.433 8.601 0.000
J111011.71+051433.5 587728880883007670 167.54880 5.24264 14.955 0.008 14.319 0.003 15.550 0.003 1 2.65 1 2.900 0.07604 4 SDSS 18.80 1.79 NA SF 1 -1 -1 J111011.71+051433.5 167.548800 5.242640 11.914 0.023 11.821 0.022 8.715 0.027 7.081 0.102
J111013.13-003424.6 588848899370320136 167.55473 -0.57352 16.647 0.017 16.153 0.007 17.556 0.009 1 2.65 1 2.900 0.03970 4 SDSS 9.64 2.03 NA SF 1 -1 -1 J111013.13-003424.6 167.554730 -0.573520 12.917 0.036 12.569 0.037 8.437 0.035 5.955 0.075
J111018.07+004242.0 588848900980998415 167.57529 0.71169 19.169 0.042 18.422 0.017 20.758 0.048 1 8.41 1 8.200 0.41119 4 WiggleZ -1.23 -0.54 Aa LERG 1 1 -1 J111018.07+004242.0 167.575290 0.711690 14.780 0.033 14.649 0.065 12.131 0.000 8.416 0.000
J111019.05+033327.9 587728310175662306 167.57941 3.55776 16.863 0.012 16.415 0.005 18.035 0.008 1 2.84 1 3.700 0.15627 5 SDSS 4.11 1.10 NA LERG 1 -1 -1 J111019.05+033327.9 167.579410 3.557760 13.690 0.026 13.449 0.032 11.671 0.000 8.921 0.000
J111023.85+032136.1 587726033853743225 167.59938 3.36003 18.552 0.015 18.342 0.012 18.982 0.011 5 596.14 2 587.000 0.96567 4 SDSS .. .. AeB AeB 1 -1 -1 J111023.85+032136.1 167.599380 3.360030 14.283 0.028 13.102 0.028 10.301 0.067 7.505 0.155
J111024.55+044948.1 587728880346202204 167.60230 4.83004 13.620 0.008 13.276 0.002 14.229 0.002 1 8.03 1 11.400 0.03038 5 SDSS 11.30 0.98 NA SF 1 -1 -1 J111024.55+044948.1 167.602300 4.830040 11.497 0.023 11.330 0.022 7.073 0.016 5.119 0.034
J111025.40+063324.4 587732701795385904 167.60585 6.55679 20.940 0.161 19.826 0.040 22.826 0.337 2 5.64 1 6.800 0.69797 3 WiggleZ 2.32 4.92 Aa LERG 1 1 -1 J111025.40+063324.4 167.605850 6.556790 15.345 0.040 15.228 0.088 12.069 0.000 8.567 0.000
J111026.45+002937.3 587722983882162507 167.61023 0.49371 20.339 0.069 20.100 0.046 21.496 0.075 2 4.13 1 8.300 3.80632 4 WiggleZ .. .. AeB AeB 1 1 -1 J111026.45+002937.3 167.610230 0.493710 17.289 0.161 16.395 0.273 11.886 0.000 8.649 0.000
J111027.89+010330.9 588848901517869593 167.61621 1.05861 20.575 0.188 19.799 0.030 22.072 0.084 1 2.83 1 2.629 0.62245 4 WiggleZ -1.93 -1.36 Aa LERG 1 1 -1 J111027.89+010330.9 167.616210 1.058610 16.002 0.059 16.073 0.191 12.514 0.000 8.452 0.000
J111027.89+052541.2 588010360154554685 167.61624 5.42812 19.009 0.063 18.043 0.017 20.663 0.077 3 31.01 1 39.192 0.44194 5 SDSS 2.89 1.75 NA LERG 1 -1 -1 J111027.89+052541.2 167.616240 5.428120 14.659 0.032 14.480 0.055 12.410 0.000 8.957 0.000
J111028.35+052529.8 588010360154554686 167.61813 5.42497 19.916 0.108 19.106 0.026 21.675 0.113 1 12.27 1 15.508 0.44300 4 WiggleZ 0.91 0.91 Aa LERG 1 1 -1 J111028.35+052529.8 167.618130 5.424970 15.265 0.039 15.175 0.088 12.625 0.000 8.984 0.000
J111030.44+034833.3 588010358007070842 167.62685 3.80926 19.298 0.020 18.942 0.013 19.234 0.013 1 15.07 1 11.200 1.86495 5 WiggleZ .. .. AeB AeB 1 1 -1 J111030.44+034833.3 167.626850 3.809260 15.492 0.043 14.736 0.066 11.603 0.212 8.276 0.000
J111030.59+021622.8 587728308565049534 167.62746 2.27302 17.887 0.019 17.227 0.008 19.241 0.019 1 0.88 0 -99.000 0.26062 5 SDSS 0.21 0.04 NA LERG 1 -1 -1 J111030.59+021622.8 167.627460 2.273020 14.271 0.028 14.012 0.043 12.345 0.000 8.520 0.000
J111034.06+040415.7 587728879272460307 167.64193 4.07103 14.797 0.010 14.515 0.002 15.463 0.003 1 1.78 1 3.500 0.02875 5 SDSS 11.70 1.11 NA SF 1 -1 -1 J111034.06+040415.7 167.641930 4.071030 12.004 0.022 11.854 0.023 7.706 0.019 5.869 0.045
J111035.69+073934.2 587732578849980983 167.64871 7.65952 20.668 0.129 20.036 0.044 21.339 0.063 1 0.96 0 -99.000 0.72420 4 WiggleZ .. .. AeB AeB 1 1 -1 J111035.69+073934.2 167.648710 7.659520 15.054 0.036 13.805 0.041 11.250 0.162 8.458 0.000
J111041.37+041755.6 588010358544007254 167.67238 4.29878 19.135 0.017 19.009 0.012 19.320 0.012 1 5.32 1 7.192 2.70018 4 WiggleZ .. .. AeB AeB 1 1 -1 J111041.37+041755.6 167.672380 4.298780 15.643 0.049 14.846 0.076 11.437 0.223 8.457 0.410
J111042.28+061310.4 587732701258514579 167.67618 6.21956 19.762 0.033 19.577 0.023 19.968 0.023 1 2.00 0 -99.000 2.00096 3 SDSS .. .. AeB AeB 1 -1 -1 J111042.28+061310.4 167.676180 6.219560 16.247 0.070 15.070 0.085 12.341 0.492 9.000 0.000
J111044.85+014638.3 587728308028244180 167.68689 1.77732 17.667 0.027 16.801 0.008 18.691 0.020 1 12.53 1 12.600 0.18449 4 SDSS 4.68 2.76 NA LERG 1 -1 -1 J111044.85+014638.3 167.686890 1.777320 14.231 0.029 13.907 0.041 12.281 0.454 8.728 0.000
J111048.93+045608.0 587728880346202262 167.70388 4.93556 19.014 0.017 18.788 0.014 19.123 0.011 1 65.17 1 74.200 2.20856 5 SDSS .. .. AeB AeB 1 -1 -1 J111048.93+045608.0 167.703880 4.935560 15.602 0.046 14.454 0.053 11.559 0.280 8.458 0.000
J111049.58+044800.7 587728880346202339 167.70659 4.80020 19.628 0.056 19.023 0.022 20.996 0.061 1 35.51 1 33.800 0.35703 4 WiggleZ 12.80 21.40 Aae HERG 1 1 -1 J111049.58+044800.7 167.706590 4.800200 14.839 0.034 13.777 0.038 10.004 0.067 7.165 0.103
J111049.81+070946.1 587732702332256522 167.70757 7.16282 17.824 0.021 17.138 0.008 19.059 0.021 1 1.90 1 3.200 0.22886 5 SDSS 1.28 0.34 NA LERG 1 -1 -1 J111049.81+070946.1 167.707570 7.162820 14.409 0.029 14.120 0.044 12.337 0.000 9.027 0.000
J111050.24+031718.0 587726033853808746 167.70935 3.28834 16.708 0.013 16.136 0.005 17.627 0.008 1 2.45 0 -99.000 0.13576 5 SDSS 1.88 0.45 NA LERG 1 -1 -1 J111050.24+031718.0 167.709350 3.288340 13.522 0.025 13.323 0.032 12.214 0.380 8.842 0.000
J111052.94+004219.4 588848900981063802 167.72058 0.70541 20.298 0.047 19.992 0.031 20.443 0.023 1 1.57 0 -99.000 1.87727 4 WiggleZ .. .. AeB AeB 1 1 -1 J111052.94+004219.4 167.720580 0.705410 16.399 0.080 15.335 0.102 11.970 0.401 8.838 0.000
J111053.02+071402.0 587732578313175138 167.72092 7.23389 16.639 0.012 15.910 0.005 17.857 0.011 2 50.13 1 54.700 0.22056 5 SDSS 1.54 0.17 NA LERG 1 -1 -1 J111053.02+071402.0 167.720920 7.233890 13.617 0.033 13.366 0.039 12.184 0.000 8.101 0.000
